Grade,Tensile Strength (MPa),Yield Strength (MPa),Elongation in 50 mm (%),Reduction in Area (%),HV (GPa),"Carbon, C","Chromium, Cr","Iron, Fe","Manganese, Mn","Nickel, Ni","Nitrogen, N","Phosphorus, P","Silicon, Si","Sulfur, S","Molybdenum, Mo","Boron, B","Titanium, Ti",Nb,Ta,"Lead, Pb","Vanadium, V",YS/TS ratio
405,448.00133820929983,276.5772356164951,0.42368553629600747,0.05530945695483994,14.772326441109874,-0.41142361534305405,12.127280334203979,85.13431906304127,1.0798460445650622,-0.8986146228291017,-0.559180391677712,0.3797680025582956,1.1642964239895783,-0.441673503932969,0.7358577961960786,-0.1366498302817437,-0.9448038056526502,0.1554796035532674,0.7902532551103549,-0.11927899498847837,-0.8608326912147849,1.1041471260019389
343,1469.6942510049898,961.981302451584,-1.1485198969499066,0.6357560487666468,28.199718596924907,-0.2808604901988484,11.724085855462175,84.47797478821833,0.9226508342267689,-0.07085581648889733,-0.20010811006113208,-0.20257496523239413,2.3243329987430528,0.4434073504938777,0.2847225905089256,-0.6020423964191657,-0.26053136825277046,0.11793614679479829,-1.0634288882403118,-0.5132601645500275,-0.6504615786431166,0.647405136991176
343,1470.5886721205268,961.658693200382,0.33689479176751186,0.7072972770632482,27.742487370082717,-0.14383529674174797,11.345443053195316,84.21097432138437,0.6243890195545502,-0.21679028694004962,-0.4565600451994242,-0.7058232555352283,0.6641965458793577,-0.38211731651872416,0.17162346987375576,-0.28715143623445416,-0.22430375912790118,-0.42352411902655474,0.05279703373756141,0.10251613099721453,0.20188750094803304,0.40470042772655856
405,447.75726598385336,276.22743766330063,0.5396219766671458,-0.5744669674644469,14.775936403610842,0.3527119915972842,12.847717946932354,85.10531164375531,1.7771145685643654,-0.0226596353705854,-0.04808531823758994,0.45605126345772057,2.046013375835858,0.43711317000499994,-0.11284113002514638,-0.11158290990494454,0.9240973150410318,-0.30553913916903946,-0.1454382492194534,0.2833377605884165,-0.36713876411225205,1.1712353258194912
403,484.23807220077197,310.7603831751697,-0.28331692867174924,0.2519041637512495,15.104008180245813,-0.3067850685311654,12.559293225749432,86.11318051997957,0.5567489231351356,-0.8759164751025202,-0.12989414732784982,-0.08759248531081643,0.21506339086117643,-1.2443427677421295,0.22480745797556312,0.46610126353047926,-0.504718450661174,-0.3518782377272017,0.6691402008775281,-0.8193044040403739,0.019565817905158052,1.2563412125426372
410,1525.0607644202605,1225.4712170058629,0.57667894972391,-0.25089118582075326,28.42031136898008,0.12347916203462053,11.32731866497015,85.47393636852573,1.6543981297508428,-0.6960728834866298,0.028358757350176084,0.17550113882853402,0.3092127703827545,-1.1058420645508025,0.9199857926149866,0.5497230680806147,0.9206037864850698,-0.32489263922492334,0.33820691689902327,0.1361731123026361,-0.337923034996651,1.0515541679178246
453,1340.2935435864358,919.6382444237281,0.07416558628250036,-0.1350528066241487,28.135978587374286,-0.6103152531789866,11.588757017296743,83.7343400686208,1.3437917883925734,-0.3954939831245436,-0.5292418316023019,-0.4595513477807535,0.662077867417191,-0.40438602438929905,-0.2659588507097955,0.13946942641398452,0.13284750136853468,-0.2849854293505931,-0.7236130428115893,0.3048107816118829,-0.913053563112622,0.7118018846592034
414,1794.723300854972,1013.3943583116264,-0.01579437853263699,-0.11435180240383569,31.33727268028182,0.5737033776575126,12.8236214388693,83.54771207828739,1.191390431684635,1.921219436947235,0.05947201340383422,-0.25314210855083147,0.709323750705895,-0.34117845509649325,-0.8256334265487743,-0.15265472093280416,-0.46659507897583963,-0.18623968620558312,0.7565460762587094,1.0318546516010518,-0.4752140878322637,1.2076591136106367
403,484.5385994857059,309.87351533244333,-0.7814047665245426,0.29552862966425,16.241989196672776,0.3925294516228984,12.305587658492621,86.341049524487,1.010317508906785,-0.17725375065599364,0.22056136053909914,-0.6916322499865072,1.4071867255142727,-0.12802326034741368,0.07299306187507487,0.5577069124449465,0.5532532222624349,0.5513853465175391,0.6295201610136273,0.44393254633915247,0.16375556738166827,0.6860218778682726
406,553.9168461657875,411.0558192481122,-0.19372369046000928,-0.36682848615468744,17.11385781414681,-0.24014558108848014,12.017948505863734,83.04212200285993,-0.16825301518429953,0.31179831569285327,0.374199421060423,-0.1699429519377701,-0.5936981066284939,-0.46377849812359434,0.09377645129950168,0.9938939377002107,0.6823581817718547,-0.06322219398406367,0.19341639551840947,0.28549542496650343,-0.5588000768946652,0.5322572603961118
431,860.7614201290821,654.8885773494927,20.189692469048396,55.101896664680446,25.48390949435523,0.7665309803943683,15.16476201283216,82.29433704542684,1.5410465407390292,1.8368221548841344,0.7277464432348266,-0.0006243763949941028,0.4846310340635591,0.6438282907943783,0.4902727796292529,0.8422288781042749,-0.8628120794001434,0.011654678399923938,-0.24383595043935813,0.30395334674589486,0.33540601612759485,1.4259227020449865
405,447.7127687824297,275.0054517716091,0.062244954050941624,0.24839584437085296,13.806333470939162,1.1947342959181704,13.165199679408222,84.0244554161921,1.1042659283839225,-0.2745714124753207,0.0742602136029883,-0.00044788415550375826,0.9010656653218136,0.10441804455030256,-0.08159775217039422,0.3336230134909938,0.6241434813776754,0.4262540900236398,0.35445997743339525,-0.32836015752186437,-0.1537926069651424,0.42486599642929224
414,1794.266144518331,1012.5624202839281,0.2267120014779391,-0.5343459882630504,30.340852953439438,-0.28421660263807547,11.49918283401475,82.96551810430944,0.9560025896226131,2.132483498453745,-0.07921952331044646,0.1888976072594358,0.8928125634991531,0.12279558241823255,-0.07329008334248588,0.07166068191734075,-0.006845263141884733,0.3183340005057162,-1.0153692762183155,0.36523021120262333,-0.015135803489255804,0.36160432822146277
427,1300.7093931078232,916.248087725093,0.5783048336494476,-0.09799647111858321,26.309712723546102,1.0217965150512545,11.084121225465319,85.80595120857987,1.0962905300172614,0.5049018379959677,0.6456393519777978,0.594649968054763,0.8811217117504314,-0.009238611371536788,-0.03280212114279045,0.43989245992780435,1.3920756466130146,0.36952747963148297,0.16500982792654445,-0.07887016711133674,0.10898553922233128,1.0308984720070664
410,1524.9568487512101,1225.9805944024417,0.16254948791389587,0.8650335206348775,30.27455976333376,0.12076548157970018,12.114295125744066,84.76539345881939,0.4591724028112175,-0.08271297779447477,-0.30958769876943315,-1.4770545844211624,1.3146916564385625,-0.41841504819581643,0.19984324614400822,-1.2373100861259372,0.13044585881507378,0.4412951392790989,0.23155855541028827,-0.6126882079238025,0.42271861384600395,0.29179010896901836
431,894.7795352697474,760.3667012396896,15.291970006599918,35.748539197739454,26.549092176715803,0.5969273120259286,16.291112537507914,82.15013037835864,1.0314142630184935,1.6496739859897946,0.015858878217569615,0.1132394657558384,1.4607262557785161,0.19220621067961893,0.028472417800573167,-0.8048174729750653,-1.4347298006684774,-0.5280721189812326,0.19863132495549504,-0.7033064757394686,0.5182625530010222,1.2482408722883034
434,537.1420488417594,440.9730035103573,0.3111339619753086,0.3295529713934449,17.562311161486942,0.5385102879554524,16.966278334176735,81.17060136826943,0.9733031371303326,0.5973082387550878,-0.6576510721260483,-0.3177724515733344,2.4672612494097406,0.8345429322683412,0.37996359341654773,0.25123365090459293,-0.25087481034144815,-0.13085909973119597,-0.1717076396389937,0.3728688701816013,-0.3457809853769696,0.3392506750521255
343,1469.7971926090058,961.5019928309558,0.8691483077059703,0.700006818256792,28.449820200728798,-0.20246186214243964,11.197376078625181,83.39825231635633,1.5232849050120478,-0.0575482349334136,0.10581618446250245,0.08122549745509522,0.9390272289819626,-0.3965423621903532,-0.30336571295018167,-0.31955582781887165,0.011369017027011645,-0.3476016484184988,0.09388420240478454,-0.5326962034637952,-0.521835666650944,0.6103561516756459
414,794.6500704042107,620.974881360694,19.829325310948217,58.78087265890313,23.209373951082544,0.16142334034646905,12.455504735064952,83.51875333263413,0.9370523127351187,1.274992069113197,-0.30407998732742786,-0.0817306467405601,0.6882299130724303,-0.6345197006308959,-0.13750939952974478,0.38041175856487724,0.05975107250224098,-0.5238069662543686,-0.21924469262211088,-0.23467261322284214,0.44829312920824615,1.8464843487305596
405,448.49663507054856,275.91453541859255,-0.10095771012127565,0.007715341605619954,14.22378499637615,-0.6230327107922645,13.458173261878335,83.97149873165999,0.8592768292151236,0.9908239378262422,0.7647814508575679,-0.492441050809513,1.2936631876387672,0.6082692180975304,-0.7694600531786095,0.07059554296588672,-1.272585338568778,-0.32763046008666746,0.3418465782067963,0.26421858975297957,-0.7228210643270404,0.46494706422630017
416,741.9617687741415,600.1970047611433,0.08249330092283855,-0.4240790568474627,14.662762416501565,-0.10604001213102474,13.012147096778424,84.81336305747071,0.6532836733445456,0.33800373487216584,-0.17317351702809156,-0.17302513446676968,1.27436831785976,0.9134522169450452,0.6632131541682185,0.3227852875159297,-0.3180352778914048,0.2924765864680182,0.02905779794928933,0.12771942182798668,-0.10383664963943282,0.889694027481916
414,894.9684754389611,795.1205416804958,14.835070531265199,57.75324348049073,26.053116944083722,-0.07404587270253632,11.727146034384583,83.49738686300216,0.6623387493088392,2.53953480964815,0.40208245761490263,0.08100554659083978,0.48668458170732976,0.008316452576883092,-0.42675814434063236,-0.12720245859509308,0.5184005992593497,-0.15984481375802131,-0.25965602395678433,0.5947954068715552,-0.24332933692327158,0.055779126810679425
343,1469.7495614619224,961.6027355895661,0.5224479773804512,0.8811467644726487,28.539811489499847,0.15811074450100782,10.94319062337733,83.91663082943307,0.5780693632140805,0.07749196168075334,0.21975880105832396,0.6400209290495662,0.5389233005554119,0.3068186053432811,0.013413597136826496,0.13137973790502736,-0.5613758200374144,0.004729128054318801,-0.26296327174912115,-0.8712186493465512,0.7513415192572707,1.179643006938886
405,448.4754412485447,276.72690121005826,-0.308795438366816,0.5109598558188237,14.398582441014302,0.3745835664980857,12.552922998136026,85.09197216291255,1.2469080711660623,-0.4897248206583661,1.0177220617900178,-0.12109040960918205,0.9484620725571618,-0.18620970148746688,-0.1094515832021241,0.24454484305270827,-0.5165677963478796,-0.3444778106759894,0.5626201847414422,0.15026490484954422,0.18707793859830943,0.8486619951287298
406,554.4859879461642,412.1037047122359,0.6347790335421737,-0.3461224462612661,17.591722253868646,-0.9596353066020917,13.11280764465942,81.72309061672091,-0.42068727958910257,-0.6807322135178369,-0.4695938716397479,-0.12293689944141059,-0.254496320366899,0.388524965476861,0.11116259547598534,0.7562272117448443,1.0983099065354471,0.04456974443997118,-0.14939044486385944,0.5240508946844823,-0.15865378310699968,0.8639403519636425
414,895.7931297227257,794.8976989520057,14.53577738967922,57.36239490818225,26.258404159995408,0.028968713901003862,11.75926352311076,82.82909858101561,0.9750952491133198,1.9735111190216483,-0.46064092528984724,0.8491865104306927,1.953460999297206,0.2701024741396746,-0.329146739026882,-0.06059825044526288,-0.4694924405255381,-0.39667938398590796,-0.6217368266150687,0.013123486175361493,-0.7983326027145615,1.6281462640331925
414,794.4374699038528,620.5191859401086,19.86189395000235,59.927950737768604,23.28294893813491,0.2815309255190631,12.53392324598918,82.82993273796409,0.8551936565695757,1.9731132814257615,0.05274840494996856,-1.118171606579666,0.9343704484297392,0.07877022647586877,1.037644680822729,0.17345462000350692,0.3116729511023968,0.25019197873642207,0.9328167352816233,-0.5799565600478875,0.19216060751147665,1.385450332198241
414,894.5463458184106,794.3164397556457,15.296543772513495,59.959428986383706,26.20544176394582,-0.63229193965602,12.743431893385777,82.42279703378856,1.136565139227271,1.7271022169541397,0.524849770359944,0.611821974321802,0.6131329675138709,0.7243602321547236,-0.7436766738205703,-0.6032325683137988,0.21045000198854175,-0.7184872235674986,-0.47673584918984613,0.2611942162302397,-0.753128694145414,1.5556300013237132
416,741.2746302806288,600.6718602055399,0.32668802977900996,-0.12704801534243162,13.95092521934059,0.2379505639645634,13.407629193580275,83.27453467342826,1.2816385837348943,0.27757849165013593,-1.2881721433395723,-0.018037395991082422,1.162173328309558,-0.29204413978234955,-0.4753388627245282,-0.13186028988299317,0.09695436383410865,0.059303585516838495,-0.41452681847179623,-0.42061102471566947,-0.3274042779643508,0.6842934163430208
414,794.699525935418,619.7481482113697,20.308661514386607,59.7189979105223,23.054771420628605,0.031494980633940906,12.78339432885317,84.00428844193969,1.9207747642015016,2.4463111889417632,-0.2804943276635427,-0.06614097237068456,0.7942672379586079,-0.7408488337051866,0.1871072520768591,0.7208231874517919,0.5088385019387409,0.29451390015718315,0.7212262615396688,0.1365010209619671,-0.012315372692075503,0.7638887186464672
414,1795.6965478873713,1013.3103969262701,-0.21857295432048648,0.6622208469025989,31.328440166612438,0.638713805234943,12.07806603239928,83.84741937825518,0.8761638250490748,1.8898341704138808,0.590674734092789,0.2411219734288118,0.4374454185630977,-0.002432670134149724,-0.1867728823933017,-0.7955035493301605,0.5908570670311212,0.24874973559282143,0.45302131626991493,0.20003198151818077,-0.356901535568087,-0.07437834568215052
403,484.0616839902232,310.1582449543944,1.023182927917559,0.32863272203376326,15.242522710873747,0.6359132123968665,12.88925423580257,85.95710370891928,0.836532345634665,-0.6050811676874689,0.09209210935918204,-0.26667592850380284,1.3403908425121598,0.01859914913827121,-0.445169843331659,0.5430967449183361,-0.03446140550689584,-1.3593459991773267,-0.12939923949476162,-0.02030443504570685,-0.0905127663046646,0.8955452891630943
410,1525.2910814183165,1225.0740248918537,-0.8015130202357086,-0.6147528178606549,28.745127235349553,0.08445442297500684,11.549961489047442,84.30710318924056,0.415097087999306,-0.04898112013100397,-0.33568861146373236,0.42728496756013495,1.0345613569228143,0.025150015496209342,0.06080098054618139,-0.5228965605006777,1.0134043513083386,-0.26126138857842574,0.5488585846656416,-0.06518939603257418,-0.15142914258955945,0.4371262359488888
406,554.9904329470602,412.4591767172169,-0.010498684023575955,0.9505800868958044,18.039909519965597,0.4040048765216906,13.276005184571462,82.62082284154707,0.34975485124427763,-0.11940938558788596,0.013473872803838124,0.46529814093874705,0.6141482236739874,-0.17795432538446995,0.23991486671578072,-0.17520703416291852,0.406470286739593,0.21917036659732214,0.8081146789125686,0.7313082865711928,0.7110538699732947,0.5902838019963541
427,1298.7827671738582,915.1580781634033,-0.565165440878954,-0.5251297611111776,26.439791338389703,-0.15698973732271906,10.335490440440694,85.6147416124046,1.33576212020222,0.5626772959214174,-0.1469944438518453,0.30654077716016487,0.5029037215866741,0.516437145875662,0.29211450716466125,0.6121233406064848,0.4545188463204996,-0.7896926328279089,-0.1718287533553908,0.3453268417132642,-1.2716300889240917,-0.018450515243466747
434,538.088765720064,441.29252531594705,0.044497985114219187,0.20280071277059097,17.833193554148696,0.42736893790966857,17.491986878854917,80.76574591255296,0.5550355833894489,-0.29569152450110525,-0.5492098366075342,-0.38201926358706173,1.6694148383989225,-0.7897042512860667,0.6720143787254672,-0.1279527070050203,-0.007321895774834146,-0.42012523646811073,-0.7642670342839496,0.690043332704413,-0.0023049476848822255,0.5563213486654528
